pitcher,player_name,Handedness,year,player_age,n,p_formatted_ip,p_k_percent,p_bb_percent,xwoba,xwobacon,z_swing_miss_percent,in_zone_percent,whiff_percent,groundballs_percent,flyballs_percent,n_fastball_formatted,N_FB,Rel_X_FB,Rel_Z_FB,Extension_FB,Max_Velo_FB,Avg_Velo_FB,Spin_FB,H_Break_FB,V_Break_FB,xwOBA_FB,SwStr_FB,CSW_FB,n_offspeed_formatted,n_ch_formatted,N_CH,Rel_X_CH,Rel_Z_CH,Extension_CH,Max_Velo_CH,Avg_Velo_CH,Spin_CH,H_Break_CH,V_Break_CH,xwOBA_CH,SwStr_CH,CSW_CH,n_breaking_formatted.x.x,n_sl_formatted,N_SL,Rel_X_SL,Rel_Z_SL,Extension_SL,Max_Velo_SL,Avg_Velo_SL,Spin_SL,H_Break_SL,V_Break_SL,xwOBA_SL,SwStr_SL,CSW_SL,n_breaking_formatted.x.y,n_cukc_formatted,N_CB,Rel_X_CB,Rel_Z_CB,Extension_CB,Max_Velo_CB,Avg_Velo_CB,Spin_CB,H_Break_CB,V_Break_CB,xwOBA_CB,SwStr_CB,CSW_CB
642003,Cody Reed,L,2018,25,719,43,22.3,8,0.301,0.348,15.2,49.7,24.8,62.8,17.1,48.4,348,2.77925,5.61235,6.114,96,92.39856322,2012,1.0882,0.38045,0.201,0.063218391,0.232758621,11.1,11.1,80,2.79195,5.72675,6.084,88.6,86.5975,1498.5,1.2684,0.3402,0.32,0.125,0.1625,40.4,40.4,228,2.8669,5.661,5.83,90.5,86.75219298,2339,-0.36945,0.01125,0.14,0.151202749,0.35395189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430935,Cole Hamels,L,2018,35,3055,190.2,23.3,8.1,0.339,0.403,17.7,47.1,27.1,46.2,23.3,63.2,1932,2.7365,6.11025,6.271,96.1,90.73680124,2072,0.61065,1.0129,0.3255,0.075530264,0.254009312,18.7,18.7,572,2.5878,6.22445,6.2825,87.6,83.37045455,1642.5,1.1361,0.74965,0.19,0.258289703,0.338568935,18,4.8,148,2.82305,6.0321,6.206,88.8,85.02162162,2115.5,-0.0754,0.19925,0.1885,0.161073826,0.194630872,18,13.1,400,2.9525,5.9535,5.66,82,78.759,2262,-0.46115,-0.8491,0.1,0.132169576,0.349127182
608344,Cole Irvin,L,2019,25,638,41.2,17.1,7.2,0.363,0.41,14.8,48.4,20.7,34.3,20.1,50.3,321,2.444,6.4006,5.842,94.8,89.8411215,1981,0.9856,1.263,0.2185,0.065420561,0.255451713,26.9,26.9,170,2.60255,6.228,5.8995,86.1,83.41117647,1642.5,1.1451,0.62495,0.246,0.162790698,0.244186047,22.7,20,128,2.4616,6.3785,5.642,87.6,84.234375,1946,-0.20995,0.52625,0.402,0.09375,0.2890625,22.7,2.6,16,2.56295,6.35765,5.57,78.4,76.3375,1974.5,-0.04095,-0.32915,0.48,0,0.235294118
543521,Collin McHugh,R,2017,30,1079,63.1,22.9,7.4,0.324,0.383,24.2,50,27.8,32.8,32.2,59.4,637,-1.4665,5.6657,6.317,94.4,89.26153846,2277,-0.8667,1.1676,0.236,0.11700468,0.277691108,6,6,65,-1.499,5.6893,6.334,90.7,87.50307692,2133,-1.0797,1.111,0.189,0.076923077,0.184615385,34.5,14.2,142,-1.46225,5.6332,6.069,82.7,80.05704225,2719.5,0.987,-0.0813,0.3805,0.174193548,0.35483871,34.5,20.2,219,-1.2127,5.8722,6.1,76.9,73.77899543,2710,1.0309,-1.0988,0.436,0.118721461,0.269406393
543521,Collin McHugh,R,2019,32,1294,74.2,25.9,9.5,0.307,0.369,17.9,48.2,28.1,39.8,24.9,45.3,587,-1.9534,5.7169,6.242,93.4,89.71856899,2364,-0.7893,1.2661,0.308,0.073253833,0.223168654,3.2,3.2,42,-2.0433,5.60665,6.286,87.6,83.83809524,1591,-1.2035,0.6199,0.138,0.071428571,0.166666667,51.3,43.3,551,-2.1894,5.3743,5.854,83.8,79.51488203,2829,1.4157,0.0302,0.1455,0.167557932,0.401069519,51.3,8,104,-1.6259,6.011,5.853,77.6,74.48365385,2793.5,1.1618,-1.0007,0.3645,0.067307692,0.336538462
543521,Collin McHugh,R,2018,31,1204,72.1,33.2,7.4,0.273,0.364,20.9,49.5,31.4,35,25.8,57.4,692,-1.80465,5.64935,6.3205,94.8,91.44060694,2332,-0.68835,1.3322,0.25,0.104046243,0.291907514,0.5,0.5,7,-1.8754,5.6838,6.315,89,87.48571429,1712,-0.9556,0.9302,NA,0,0,41.9,23.7,279,-1.9702,5.4561,5.983,83.1,79.57168459,2844,1.4473,-0.24,0.0875,0.13986014,0.412587413,41.9,18.1,219,-1.4913,5.8615,6.041,78.9,75.81369863,2801,1.0948,-1.1446,0.414,0.228310502,0.374429224
605155,Colten Brewer,R,2019,27,1016,54.2,20.6,13.4,0.327,0.355,15.8,44.8,27.8,53.3,17.6,44.1,446,-2.2064,6.5819,5.8465,97.3,93.29798206,2366.5,0.22955,0.61035,0.2165,0.064587973,0.251670379,0.1,0.1,2,-2.3181,6.51455,5.71,90.1,89.25,1894,-0.60725,0.50605,0.065,0,0,55.6,11,101,-2.3627,6.6127,5.568,93,88.28316832,2629,0.6479,0.0302,0.1505,0.160714286,0.3125,55.6,44.5,453,-2.264,6.6193,5.355,85.3,81.94591611,2840,0.977,-1.3476,0.2275,0.150110375,0.326710817
669203,Corbin Burnes,R,2019,25,887,49,29.8,8.5,0.352,0.477,19.6,47.5,37,46.2,20.7,57.1,507,-1.1178,5.9604,6.363,99,95.19171598,2650,-0.1972,1.1134,0.3545,0.078895464,0.24852071,4,4,36,-1.2599,5.7441,6.125,92.7,90.83333333,1833.5,-0.94555,0.4909,0.192,0.194444444,0.194444444,38.7,31,213,-1.2197,5.8142,5.943,91.7,88.02065728,2851,0.5075,0.066,0.2155,0.356363636,0.450909091,38.7,7.7,69,-0.9597,6.0686,5.804,83.3,80.88985507,2847,0.9557,-0.4684,0.558,0.117647059,0.364705882
621261,Corey Oswalt,R,2018,25,1033,64.2,16,7.1,0.342,0.376,12.8,50,16.6,43.2,21.1,66.3,454,-1.46305,5.45925,6.8985,93.5,90.66101322,2102,-0.6616,1.3002,0.145,0.061674009,0.262114537,15.6,15.6,161,-1.7606,5.4014,6.849,86.7,83.69440994,1515,-0.9609,0.3729,0.2325,0.074074074,0.141975309,18,0.2,3,-1.6685,5.4989,6.843,86.8,86.43333333,1999,-0.0756,0.8109,0.826,0.333333333,0.333333333,18,17.7,182,-1.51105,5.53495,6.4225,84.1,80.43186813,1870,0.4732,-0.53755,0.235,0.087431694,0.245901639
518715,Cory Gearrin,R,2017,31,1066,68,22.5,12.3,0.292,0.31,21.5,48,28.5,49.2,20.7,54.8,53,-2.5048,4.9135,5.867,94.8,92.6509434,2306,-0.9037,0.9247,0.518,0.166666667,0.333333333,10.7,10.7,114,-2.2488,4.67455,5.9825,87.5,84.9377193,2047.5,-1.133,0.06245,0.125,0.07826087,0.252173913,34.3,34.3,278,-2.7992,4.7599,5.519,89,84.75971223,2774,0.624,0.5214,0.116,0.196185286,0.332425068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518715,Cory Gearrin,R,2018,32,946,57.1,21.4,8.5,0.333,0.383,17.2,46.8,27.1,42.3,20.8,50.2,85,-2.3198,4.8331,5.723,94.3,91.90117647,2265,-1.2431,0.6778,0.1025,0.047058824,0.341176471,13.2,13.2,125,-2.3592,4.6351,5.792,87.7,85.3192,2167,-1.5037,-0.1166,0.4055,0.168,0.264,36.5,36.5,268,-2.5168,4.7538,5.3795,87,83.96828358,2858.5,0.44455,0.3492,0.145,0.176300578,0.341040462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518715,Cory Gearrin,R,2019,33,903,55.1,19.5,10.4,0.326,0.356,13.1,47.1,20,46.1,21.8,44.7,76,-2.49965,4.9248,5.619,93.4,90.99736842,2300,-1.3342,0.771,0.643,0.065789474,0.342105263,14.9,14.9,140,-2.5609,4.5914,5.873,87.4,85.30785714,2234,-1.4602,-0.10785,0.091,0.085714286,0.2,40.3,40.3,323,-2.7097,4.795,5.464,88.7,85.34179567,2842,0.2825,0.4168,0.291,0.112903226,0.274193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489334,Craig Stammen,R,2017,33,1275,80.1,22.5,8.5,0.317,0.376,16,46.4,26.7,52,23.6,63.3,151,-2.6094,5.6364,6.657,93.3,91.40993377,2133,-0.7854,1.3023,0.297,0.033112583,0.218543046,1.8,1.8,23,-2.7423,5.3829,6.487,88.3,85.66521739,1669,-1.6481,0.7522,0.124,0.173913043,0.173913043,34.8,26.8,334,-2.69705,5.48,6.3405,89.7,85.63023952,2247.5,-0.0993,0.2937,0.244,0.201754386,0.263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641712,Dakota Hudson,R,2019,25,2845,174.2,18,11.4,0.334,0.361,13.8,47.4,23.8,57.4,13.9,61.7,370,-2.10695,6.2247,6.439,96.2,93.89162162,2173,-0.4038,0.9564,0.2135,0.083783784,0.194594595,2.6,2.6,75,-1.9503,6.119,6.436,90.5,88.092,1434,-0.9951,0.6495,0.149,0.053333333,0.093333333,35.6,25.6,715,-2.2683,6.1141,6.006,91,87.45888112,2442,0.194,0.143,0.2,0.201369863,0.319178082,35.6,9.9,282,-2.1817,6.15945,6.0005,85.2,81.87198582,2219,0.7773,-0.2731,0.521,0.087412587,0.34965035
572971,Dallas Keuchel,L,2018,30,3309,204.2,17.5,6.6,0.295,0.327,12.1,44.6,19.8,54.9,15.6,68.7,2269,0.8415,6.2781,6.038,92.1,88.62992508,2085,0.718,0.6964,0.182,0.059753954,0.242970123,12.8,12.8,424,0.8271,6.2021,6.333,82.3,79.6365566,1530.5,1.15975,0.6473,0.21,0.164705882,0.230588235,18.3,18.3,596,0.8396,6.20425,5.669,82.9,78.68120805,2195,-0.8679,-0.30255,0.2055,0.115131579,0.304276316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572971,Dallas Keuchel,L,2016,28,2660,168,20.5,6.8,0.315,0.368,13.7,45,23.1,57.8,16.8,64.5,1649,0.6074,6.3037,6.107,92.2,88.61261371,2103,0.8386,0.976866667,0.164,0.065595716,0.253681392,9.2,9.2,246,0.58925,6.2095,6.305,82.7,79.97398374,1590.5,1.092579167,0.968983333,0.203,0.21754386,0.256140351,26.2,26.2,666,0.62695,6.19625,5.745,81.9,78.45540541,2221,-0.859233333,-0.295216667,0.391,0.186893204,0.354368932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572971,Dallas Keuchel,L,2017,29,2189,145.2,21.4,8,0.289,0.328,17.2,40,27.1,68,11.2,68.2,1493,1.0717,6.1774,6.271,92.6,88.42263898,2053,0.7239,0.7263,0.164,0.065595716,0.253681392,12.9,12.9,284,0.98725,6.0905,6.48,81.5,78.68169014,1543,0.90455,0.7261,0.203,0.21754386,0.256140351,18.8,18.8,398,1.0254,6.10285,5.903,82.3,78.48743719,2189,-1.2003,-0.29065,0.391,0.186893204,0.354368932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572971,Dallas Keuchel,L,2019,31,1864,112.2,18.7,8,0.332,0.37,11.1,39.8,21.2,60.1,13.5,74,1379,1.3415,6.0548,5.866,91.5,87.7697607,2043,0.9672,0.4659,0.208,0.05942029,0.239130435,14.5,14.5,270,1.4689,5.9127,6.2,82.2,79.67148148,1552.5,1.10805,0.2814,0.217,0.169741697,0.228782288,11.4,11.4,207,1.3759,5.9702,5.49,81.2,78.42753623,2239,-0.6742,-0.0475,0.4025,0.154929577,0.319248826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543359,Dan Jennings,L,2018,31,1070,64.1,16.6,8.5,0.329,0.362,14.6,49.3,19.8,56.4,15.8,58.6,628,2.9148,5.36105,6.09,93.3,91.01305732,2217.5,0.921,0.4482,0.205,0.057324841,0.232484076,0,0,1,2.2414,6.9714,4.195,69.5,69.5,1681,0.9719,1.1007,NA,0,1,41.2,41.2,438,2.997,5.3834,5.608,84.6,82.1783105,2455,-0.7978,-0.16315,0.316,0.124716553,0.276643991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519096,Dan Otero,R,2016,31,999,70.2,21.2,3.7,0.247,0.298,11.3,49.4,16.4,63.9,11.4,78.2,248,-1.7263,5.44865,6.674,93.8,90.90645161,2184.5,-1.085379167,1.28145,0.535,0.08,0.232,11.1,11.1,108,-1.81065,5.32715,6.729,86.4,83.68425926,1341,-1.027625,0.321116667,0.348,0.084337349,0.108433735,10.6,8,69,-1.7936,5.3723,6.441,86.3,83.83913043,2074,0.081533333,0.555466667,0.3505,0.12345679,0.24691358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519096,Dan Otero,R,2017,32,843,60,15.7,3.7,0.315,0.367,10,50.7,15,64.6,6.7,80.5,125,-1.8337,5.4115,6.65,92.7,90.6264,2097,-0.9506,1.2075,0.535,0.08,0.232,9.8,9.8,83,-1.8836,5.1837,6.725,84.8,82.3746988,1284,-1.0808,0.1369,0.348,0.084337349,0.108433735,9.6,9.6,70,-1.9111,5.2642,6.3535,83.8,81.41142857,2019.5,0.14545,0.1285,0.3505,0.12345679,0.24691358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519096,Dan Otero,R,2018,33,898,58.2,17.4,2,0.314,0.373,12.7,49.4,18.5,60.7,13.8,79.7,111,-1.661,5.5394,6.519,92,90.04954955,2135,-0.7988,1.162,0.2675,0.081081081,0.234234234,12.6,12.6,113,-1.8132,5.3199,6.564,84.3,82.64336283,1321,-1.0977,0.0635,0.184,0.078947368,0.201754386,7.5,7.5,64,-1.8369,5.3749,6.1865,84.1,81.5375,1994.5,0.29615,0.0253,0.3145,0.102941176,0.235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573185,Dan Straily,R,2017,29,3051,181.2,22.1,7.8,0.311,0.367,19,49.3,26.6,35.8,27.2,50.4,1550,-2.14485,6.191,6.251,93.4,90.44206452,2236,-0.5833,1.70295,0.186,0.079252577,0.268041237,17.4,17.4,537,-2.4199,5.9589,6.217,88.3,83.37728119,1313,-0.9509,0.5058,0.1675,0.178832117,0.25,32.1,29.1,850,-2.15805,6.21925,5.984,88.7,83.81788235,2396,0.47045,0.5087,0.177,0.173228346,0.301462317,32.1,2.9,90,-2.13735,6.24965,5.8855,76.5,73.49111111,2538,0.8043,-0.35725,0.331,0.032967033,0.274725275
573185,Dan Straily,R,2019,31,966,47.2,14,9.3,0.45,0.501,14.2,47.7,18.4,26.8,32.4,52.3,526,-2.4753,6.20855,6.096,93.6,90.25057034,2367,-0.66525,1.4344,0.314,0.070342205,0.243346008,24.1,24.1,242,-2.7594,5.9777,6.0165,86.1,84.01280992,1664.5,-1.0067,0.2273,0.262,0.099173554,0.173553719,23.4,19.9,171,-2.5837,6.1908,5.716,86.3,83.68596491,2630,0.4945,0.2499,0.555,0.066666667,0.241025641,23.4,3.5,34,-2.6895,6.1718,5.769,78.9,76.08235294,2745.5,0.7911,-0.41165,0.5,0.029411765,0.294117647
573185,Dan Straily,R,2016,28,3035,191.1,20.5,9.2,0.323,0.365,16.9,50.2,23.6,33.5,27.1,51.2,1536,-2.1147,6.0544,6.36,93.8,89.8093099,2208,-0.735375,1.553066667,0.186,0.079252577,0.268041237,17.9,17.9,534,-2.35515,5.8045,6.378,87,82.86310861,1280,-0.9817,0.44725,0.1675,0.178832117,0.25,30.7,26,650,-2.2288,5.985,6.104,88.8,83.65230769,2358,0.309766667,0.437216667,0.177,0.173228346,0.301462317,30.7,4.7,122,-2.11805,6.0439,6.055,78.7,73.01229508,2443.5,0.730745833,-0.36545,0.331,0.032967033,0.274725275
573185,Dan Straily,R,2018,30,2134,122.1,19.1,10,0.349,0.394,15.8,48,24,34.4,26.9,49.2,1052,-2.36695,6.2032,6.1575,93.1,90.35247148,2320,-0.7199,1.47335,0.335,0.046533713,0.222222222,17,17,358,-2.6195,5.97205,6.16,86.1,83.51340782,1486.5,-1.01965,0.2436,0.189,0.192837466,0.253443526,33.6,32.9,645,-2.3346,6.3345,5.796,87.7,83.7875969,2576,0.4562,0.2254,0.249,0.13371266,0.324324324,33.6,0.7,15,-2.5019,6.3848,5.707,77.2,74.98666667,2705,0.6928,-0.6104,NA,0,0.4375
605254,Daniel Gossett,R,2017,25,1580,91.1,17.4,7.5,0.384,0.442,12.3,47.5,21.1,44.7,20.9,52.8,835,-0.866,6.0236,6.343,94.8,91.52323353,2349,-0.4348,1.3507,0.372,0.032335329,0.194011976,10.3,10.3,163,-1.1118,5.8113,6.35,87.6,84.23742331,1627,-0.7113,1.0677,0.2135,0.140243902,0.274390244,36.7,21.7,209,-0.9594,5.9498,5.996,88.4,83.98803828,2431,0.4862,0.1083,0.182,0.151162791,0.363372093,36.7,15,233,-0.8932,5.9327,5.869,82.7,78.45922747,2403,0.5706,-0.6392,0.261,0.164556962,0.303797468
543339,Daniel Hudson,R,2019,32,1217,73,23.4,8.9,0.307,0.36,16.7,51.6,23,37.6,29.2,70.7,885,-2.6865,5.3787,6.089,98.5,96.07740113,2465,-0.7294,1.2764,0.243,0.092655367,0.251977401,5.9,5.9,73,-2.5141,5.3087,6.122,90.9,88.61917808,2386,-1.5066,0.9633,0.1375,0.095890411,0.232876712,23.2,23.2,273,-2.5816,5.5043,5.914,90.5,86.72454212,2638,0.1901,0.1297,0.2145,0.129370629,0.304195804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543339,Daniel Hudson,R,2017,30,1099,61.2,24.4,12.2,0.324,0.369,22.6,48.5,28.1,44.3,22.8,60.2,662,-2.56545,5.3923,6.065,98,95.37779456,2404,-0.8197,1.22505,0.2915,0.096676737,0.262839879,13.8,13.8,152,-1.96275,5.3017,6.1465,88.8,86.04539474,2416.5,-1.6167,0.9781,0.1685,0.131578947,0.210526316,25.9,25.9,264,-2.6622,5.44795,6.0145,90.1,86.64280303,2575.5,-0.0813,0.30765,0.1545,0.175438596,0.347368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543339,Daniel Hudson,R,2016,29,1104,60.1,21.6,8.2,0.323,0.378,22.7,46.8,26.4,41.3,14.7,62.7,662,-2.57125,5.49745,6.1655,98.6,96.41873112,2418.5,-0.7813,1.344516667,0.2915,0.096676737,0.262839879,18,18,194,-2.43065,5.4328,6.357,88.2,85.88969072,2511,-1.550195833,1.07075,0.1685,0.131578947,0.210526316,19.2,19.2,146,-2.57555,5.4996,6.0725,89.9,86.55136986,2479,-0.097295833,0.4021,0.1545,0.175438596,0.347368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543339,Daniel Hudson,R,2018,31,715,46,22.3,9.1,0.3,0.338,22.4,55,28.1,38.9,22.9,54.4,389,-2.8341,5.3709,5.986,97.4,95.33727506,2432,-0.5818,1.281,0.208,0.120822622,0.280205656,4.6,4.6,33,-2.6488,5.3979,6.032,89,86.21818182,2336,-1.463,0.8962,0.06,0.090909091,0.181818182,40.9,40.9,277,-2.7452,5.501,5.857,89.1,86.63826715,2568,0.113,0.2308,0.198,0.146757679,0.303754266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596043,Daniel Mengden,R,2019,26,1048,59.2,16.2,10.4,0.331,0.353,9.3,49.6,15.1,37.7,28.3,67,700,-1.6088,5.87305,6.35,95.1,90.03728571,2171,-0.5745,1.41015,0.223,0.045519203,0.240398293,11,11,116,-1.76865,5.89235,6.1885,85.9,82.85086207,1958.5,-1.3016,0.7736,0.258,0.043103448,0.232758621,21.8,12.1,89,-1.7806,5.8755,6.026,87.1,83.62808989,2349,0.4877,-0.084,0.14,0.102362205,0.244094488,21.8,9.7,102,-1.51695,5.85595,6.276,75.7,72.5,2535.5,0.8439,-1.4885,0.5185,0.12745098,0.294117647
596043,Daniel Mengden,R,2016,23,1308,72,21.4,9.9,0.346,0.398,16.9,52.3,22.1,42.4,23.2,55.6,709,-0.5669,6.1447,6.104,97.1,92.64330042,2152,-0.632391667,1.682066667,0.306,0.041436464,0.259668508,14.9,14.9,191,-0.7087,6.1165,6,85,81.84816754,1842,-1.214108333,0.7418,0.279,0.093023256,0.255813953,29.3,17.3,207,-0.8626,6.0135,5.971,90.1,87.56183575,2265,0.366825,0.756133333,0.2795,0.196261682,0.271028037,29.3,12,154,-0.64435,6.03805,5.956,79.2,75.33116883,2567,0.908183333,-1.164533333,0.079,0.14893617,0.340425532
596043,Daniel Mengden,R,2018,25,1771,115.2,15.1,5.5,0.351,0.393,13,52.8,18.2,40.5,25.1,59.5,1054,-0.33085,5.98905,6.3785,95.3,91.54240987,2128,-0.60885,1.44845,0.242,0.069194313,0.24549763,12.9,12.9,230,-0.5468,6.0676,6.041,86.2,82.06478261,1897,-1.35015,0.6674,0.297,0.047826087,0.247826087,27.4,17.2,246,-0.4818,5.9884,5.9695,87,83.01422764,2256,0.44115,-0.127,0.171,0.117647059,0.284313725,27.4,10.2,182,-0.2646,5.98025,6.278,75.4,72.22967033,2466.5,0.76085,-1.5278,0.233,0.115384615,0.296703297
596043,Daniel Mengden,R,2017,24,649,43,17.2,5.3,0.338,0.389,13.2,50.2,21.5,39.7,29,55.7,362,-0.3772,5.93545,6.5775,95.4,92.17071823,2092.5,-0.5012,1.56925,0.306,0.041436464,0.259668508,13.2,13.2,86,-0.51275,6.03005,6.2005,82.5,80.82674419,1757.5,-1.192,0.70945,0.279,0.093023256,0.255813953,30.9,16.4,86,-0.61005,5.90695,6.0475,86.1,84.23604651,2185.5,0.4626,0.0893,0.2795,0.196261682,0.271028037,30.9,14.4,94,-0.3343,5.89945,6.3455,75,72.60212766,2363,0.77185,-1.31095,0.079,0.14893617,0.340425532
596057,Daniel Norris,L,2018,25,815,44.1,25.5,9.5,0.361,0.452,16.1,51.9,24.3,32.8,27.3,52.1,425,1.5554,6.1612,5.661,92.9,90.16141176,2400,0.3884,1.4089,0.337,0.077647059,0.237647059,6.5,6.5,53,1.7201,6.2316,5.5,87.1,84.4509434,1546,0.7858,0.3099,0.1965,0.113207547,0.20754717,41.3,35.4,218,1.31225,6.26015,5.1285,86.4,83.07477064,2562.5,-0.50755,-0.1686,0.363,0.128027682,0.301038062,41.3,5.8,48,1.1483,6.2859,5.5325,78.8,76.14375,2444.5,-0.63115,-1.38235,0.437,0.125,0.208333333
596057,Daniel Norris,L,2019,26,2360,144.1,20.5,6.2,0.333,0.393,12.5,50.1,23.1,43.6,27.3,51.6,1271,1.7785,6.022,5.524,94.9,90.71093627,2370,0.5921,1.3709,0.292,0.05350118,0.277734068,18.9,18.9,468,2.0633,6.0676,5.2315,89.6,85.7258547,1554,1.0161,-0.004,0.148,0.200426439,0.296375267,29.3,22.7,468,1.57045,6.2515,5.0345,88.4,84.50683761,2524,-0.4598,0.1316,0.191,0.14954955,0.282882883,29.3,6.5,157,1.4685,6.2529,5.345,78.3,75.77070064,2545,-0.6281,-1.2223,0.3475,0.063694268,0.222929936
596057,Daniel Norris,L,2017,24,1826,101.2,18.7,9.6,0.367,0.42,14.9,50.1,22.8,39.6,24.8,54.7,999,1.2256,5.9908,5.729,96,93.13133133,2415,0.6199,1.4437,0.3515,0.067067067,0.25025025,12.4,12.4,225,1.5746,6.0055,5.47,89.9,86.10888889,1527,1.1204,0.1339,0.218,0.0969163,0.268722467,32.8,23.1,352,1.09455,6.10415,5.378,92.3,87.43778409,2524.5,-0.37465,0.34635,0.1615,0.130331754,0.251184834,32.8,9.7,177,1.2197,6.1132,5.306,79.2,77.35819209,2481,-0.5144,-1.2153,0.161,0.129213483,0.264044944
596057,Daniel Norris,L,2016,23,1190,69.1,23.5,7.3,0.322,0.392,18.4,53.4,25.4,38.3,25.4,62.6,740,1.37775,6.12665,5.554,97.1,93.68837838,2448,0.437104167,1.540166667,0.3515,0.067067067,0.25025025,14.9,14.9,172,1.513,6.0878,5.429,90.1,86.36744186,1538.5,1.0285625,0.609933333,0.218,0.0969163,0.268722467,22.4,14.6,102,1.09035,6.25,5.21,90.8,87.6127451,2532,-0.454954167,0.52035,0.1615,0.130331754,0.251184834,22.4,7.8,92,1.22155,6.25175,5.207,80,76.70652174,2536.5,-0.4201625,-0.930183333,0.161,0.129213483,0.264044944
594965,Daniel Ponce de Leon,R,2019,27,861,48.2,25.6,12.8,0.29,0.331,22.8,45.8,27,46.3,26.8,84,724,-1.5911,6.61155,5.648,97.5,92.67085635,2353.5,-0.9198,1.40395,0.217,0.124309392,0.259668508,7.3,7.3,63,-2.0492,6.5153,5.531,85.3,83.14285714,2227,-1.4972,0.9738,0.325,0.095238095,0.174603175,8.5,0.1,1,-1.8962,6.4328,5.057,84.4,84.4,2426,0.3117,0.0506,NA,0,0,8.5,8.4,73,-1.5156,6.7255,4.98,82.6,77.88630137,2748,0.8023,-1.2199,0.141,0.02739726,0.219178082
592130,Danny Barnes,R,2017,28,1063,66,23.4,9.1,0.275,0.314,21.2,48.5,25.4,33.1,28.7,67.5,718,-1.52025,5.5662,5.626,95.2,92.01197772,2281,-1.11035,1.4793,0.171,0.122562674,0.286908078,27.8,27.8,296,-1.53445,5.56965,5.7915,83.1,79.46081081,1408,-1.305,0.2931,0.181,0.121621622,0.236486486,4.6,4.6,49,-1.4784,5.5826,5.417,88.3,83.4755102,2382,-0.0113,0.6197,0.244,0.040816327,0.102040816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592130,Danny Barnes,R,2018,29,790,41,19.9,11.5,0.307,0.332,20.5,46.3,23.5,35.7,28.7,65.5,518,-1.4553,5.29765,5.5775,94.6,91.68436293,2252,-1.0793,1.39335,0.2325,0.104247104,0.260617761,23.6,23.6,187,-1.5523,5.2117,5.666,82.9,79.55668449,1362,-1.0544,0.156,0.241,0.058823529,0.197860963,10.7,10.7,84,-1.4843,5.3329,5.388,84.8,82.1,2408,0.3451,0.4,0.215,0.129411765,0.247058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518633,Danny Duffy,L,2017,29,2274,146.1,21.3,6.7,0.314,0.369,17.7,55.1,24.5,41,25.3,47.3,1077,1.478,5.9406,6.645,95.9,92.89888579,2176,0.4734,1.4468,0.249,0.070566388,0.267409471,22.8,22.8,520,1.54565,5.89485,6.712,87.5,83.65826923,2427.5,0.88585,1.02175,0.1625,0.159615385,0.282692308,29.7,29.1,607,1.6255,5.8509,6.371,86.7,82.9878089,2333,-0.62,-0.0273,0.2235,0.152567976,0.290030211,29.7,0.6,15,1.4641,5.8239,6.193,77.1,73.33333333,2420,-1.0758,-1.0833,0.1975,0,0.133333333
518633,Danny Duffy,L,2018,30,2775,155,20.4,10.1,0.345,0.394,17.7,49.5,23.4,36.1,26.8,55.7,1545,1.841,5.8049,6.629,97.4,93.10614887,2257,0.6901,1.4232,0.306,0.078266494,0.25549806,18.5,18.5,516,2.00085,5.74585,6.6245,87.9,83.63604651,2421.5,1.24695,0.93505,0.204,0.137330754,0.251450677,25.6,16.1,435,1.9679,5.6985,6.171,87.8,83.33103448,2357,-0.3428,-0.1319,0.24,0.118040089,0.262806236,25.6,9.5,264,1.81135,5.76615,6.153,80.6,76.16666667,2375.5,-0.67575,-1.2876,0.292,0.090909091,0.261363636
